customer_id,store_name,transaction_date,aisle,product_name,quantity,unit_price,total_amount,discount_amount,final_amount,loyalty_points,sales,month
2562,ValuePlus Market,2025-07-02,Canned Goods,Bread,4.0,6.2,24.8,3.72,21.08,392,21.08,2025-07
9653,City Fresh Store,2025-07-20,Meat & Seafood,Ground Beef,2.0,5.25,10.5,2.1,8.4,316,8.4,2025-07
1697,GreenGrocer Plaza,2024-02-01,Health & Wellness,Milk,2.0,20.84,41.68,2.27,39.41,440,39.41,2024-02
4463,ValuePlus Market,2025-07-07,Bakery,Milk,3.0,29.27,87.81,3.87,83.94,8,83.94,2025-07
8790,FamilyFood Express,2024-03-04,Canned Goods,Chicken Breast,1.0,15.69,15.69,3.14,12.55,57,12.55,2024-03
1762,FamilyFood Express,2025-07-24,Canned Goods,Orange Juice,4.0,3.06,12.24,2.45,9.79,218,9.79,2025-07
2218,FreshMart Downtown,2025-01-19,Canned Goods,Orange Juice,3.0,29.27,87.81,8.78,79.03,459,79.03,2025-01
5593,QuickStop Market,2025-07-05,Household Items,Bananas,2.0,11.67,23.34,1.1,22.24,148,22.24,2025-07
9897,FamilyFood Express,2024-10-17,Canned Goods,Carrots,5.0,23.71,118.55,23.71,94.84,364,94.84,2024-10
1539,Corner Grocery,2023-12-24,Household Items,Milk,2.0,12.04,24.08,4.83,19.25,332,19.25,2023-12
6152,FamilyFood Express,2023-08-19,Household Items,Carrots,5.0,19.27,96.35,3.93,92.42,375,92.42,2023-08
4394,ValuePlus Market,2024-11-04,Produce,Potatoes,5.0,16.08,80.4,16.08,64.32,162,64.32,2024-11
3362,QuickStop Market,2025-03-13,Bakery,Cereal,2.0,24.16,48.32,9.66,38.66,500,38.66,2025-03
7525,City Fresh Store,2025-07-28,Canned Goods,Chicken Breast,2.0,13.9,27.8,4.17,23.63,490,23.63,2025-07
2260,GreenGrocer Plaza,2024-03-26,Canned Goods,Onions,5.0,3.21,16.05,1.92,14.13,185,14.13,2024-03
3661,Corner Grocery,2024-10-18,Bakery,Eggs,5.0,8.09,40.45,0.0,40.45,465,40.45,2024-10
4939,SuperSave Central,2024-10-20,Household Items,Pasta,3.0,10.9,32.7,3.27,29.43,60,29.43,2024-10
7375,Corner Grocery,2025-01-13,Personal Care,Eggs,5.0,15.32,76.6,15.32,61.28,451,61.28,2025-01
9856,City Fresh Store,2024-04-20,Produce,Apples,1.0,13.13,13.13,0.0,13.13,391,13.13,2024-04
7288,GreenGrocer Plaza,2025-03-15,Meat & Seafood,Milk,4.0,1.68,6.72,1.34,5.38,85,5.38,2025-03
3292,ValuePlus Market,2025-04-11,Personal Care,Tomatoes,4.0,11.27,45.08,0.0,45.08,205,45.08,2025-04
2284,QuickStop Market,2024-08-29,Dairy,Cereal,3.0,18.14,54.42,0.0,54.42,315,54.42,2024-08
6666,FreshMart Downtown,2023-09-17,Dairy,Orange Juice,4.0,27.4,109.6,0.0,109.6,322,109.6,2023-09
2600,Corner Grocery,2024-07-11,Frozen Foods,Potatoes,2.0,22.26,44.52,8.9,35.62,370,35.62,2024-07
4803,FreshMart Downtown,2025-05-19,Household Items,Orange Juice,4.0,11.99,47.96,3.89,44.07,224,44.07,2025-05
2245,QuickStop Market,2024-04-27,Dairy,Ground Beef,3.0,15.3,45.9,6.88,39.02,24,39.02,2024-04
7499,MegaMart Westside,2025-03-29,Snacks & Candy,Cereal,2.0,28.64,57.28,5.73,51.55,21,51.55,2025-03
6347,ValuePlus Market,2023-08-30,Frozen Foods,Cereal,1.0,11.06,11.06,1.66,9.4,84,9.4,2023-08
5478,QuickStop Market,2025-04-06,Beverages,Salmon,2.0,26.67,53.34,4.01,49.33,147,49.33,2025-04
8381,FamilyFood Express,2024-08-22,Health & Wellness,Pasta,2.0,3.77,7.54,3.39,4.15,282,4.15,2024-08
4737,FreshMart Downtown,2024-05-09,Personal Care,Onions,2.0,1.18,2.36,0.35,2.01,426,2.01,2024-05
7150,FamilyFood Express,2024-07-07,Frozen Foods,Cheese,4.0,16.1,64.4,9.66,54.74,425,54.74,2024-07
4043,GreenGrocer Plaza,2025-01-15,Dairy,Salmon,4.0,15.29,61.16,9.17,51.99,44,51.99,2025-01
7227,GreenGrocer Plaza,2023-10-12,Canned Goods,Bread,2.0,22.08,44.16,2.34,41.82,167,41.82,2023-10
5839,City Fresh Store,2025-04-17,Health & Wellness,Carrots,1.0,21.49,21.49,2.15,19.34,161,19.34,2025-04
5037,GreenGrocer Plaza,2025-02-10,Personal Care,Cereal,2.0,25.39,50.78,0.0,50.78,338,50.78,2025-02
2204,FreshMart Downtown,2023-10-09,Bakery,Eggs,5.0,11.9,59.5,0.0,59.5,482,59.5,2023-10
5390,FamilyFood Express,2023-12-04,Frozen Foods,Potatoes,2.0,15.04,30.08,4.51,25.57,95,25.57,2023-12
7225,SuperSave Central,2025-02-09,Bakery,Bread,5.0,25.85,129.25,2.74,126.51,383,126.51,2025-02
3527,City Fresh Store,2025-03-03,Personal Care,Yogurt,2.0,2.12,4.24,2.52,1.72,352,1.72,2025-03
7383,FamilyFood Express,2024-04-08,Health & Wellness,Orange Juice,4.0,16.37,65.48,9.82,55.66,488,55.66,2024-04
6909,FamilyFood Express,2023-10-28,Frozen Foods,Potatoes,4.0,24.1,96.4,2.92,93.48,200,93.48,2023-10
2499,GreenGrocer Plaza,2023-08-11,Bakery,Chicken Breast,3.0,13.16,39.48,7.9,31.58,228,31.58,2023-08
6050,Corner Grocery,2024-07-17,Dairy,Apples,4.0,28.72,114.88,17.23,97.65,338,97.65,2024-07
6896,Corner Grocery,2025-03-20,Meat & Seafood,Potatoes,4.0,18.42,73.68,2.16,71.52,351,71.52,2025-03
5419,ValuePlus Market,2023-10-25,Bakery,Cheese,1.0,17.3,17.3,0.0,17.3,165,17.3,2023-10
3170,MegaMart Westside,2023-10-13,Snacks & Candy,Tomatoes,4.0,13.32,53.28,7.99,45.29,133,45.29,2023-10
4070,City Fresh Store,2024-07-06,Bakery,Cereal,1.0,9.94,9.94,4.5,5.44,209,5.44,2024-07
8353,ValuePlus Market,2024-10-12,Bakery,Chicken Breast,5.0,18.7,93.5,0.0,93.5,66,93.5,2024-10
9395,FreshMart Downtown,2024-06-18,Snacks & Candy,Bread,3.0,27.44,82.32,0.0,82.32,392,82.32,2024-06
2692,FreshMart Downtown,2023-08-27,Personal Care,Yogurt,3.0,16.52,49.56,0.0,49.56,80,49.56,2023-08
2468,FamilyFood Express,2024-05-07,Frozen Foods,Apples,3.0,10.6,31.8,1.14,30.66,110,30.66,2024-05
2524,FreshMart Downtown,2024-11-12,Personal Care,Chicken Breast,5.0,12.53,62.65,12.53,50.12,248,50.12,2024-11
6315,QuickStop Market,2025-06-07,Frozen Foods,Bananas,2.0,19.31,38.62,2.09,36.53,352,36.53,2025-06
7311,GreenGrocer Plaza,2023-08-16,Snacks & Candy,Tomatoes,2.0,24.72,49.44,1.31,48.13,448,48.13,2023-08
5781,ValuePlus Market,2024-06-23,Snacks & Candy,Bananas,1.0,22.53,22.53,3.94,18.59,277,18.59,2024-06
7353,Corner Grocery,2025-04-03,Bakery,Rice,3.0,13.32,39.96,5.99,33.97,380,33.97,2025-04
2387,QuickStop Market,2025-02-20,Beverages,Yogurt,1.0,8.65,8.65,0.87,7.78,335,7.78,2025-02
4977,QuickStop Market,2024-10-24,Snacks & Candy,Bread,2.0,29.03,58.06,5.81,52.25,287,52.25,2024-10
9537,QuickStop Market,2023-12-16,Personal Care,Carrots,2.0,12.08,24.16,3.62,20.54,254,20.54,2023-12
7237,ValuePlus Market,2023-12-16,Dairy,Salmon,2.0,17.75,35.5,7.1,28.4,12,28.4,2023-12
3274,City Fresh Store,2024-03-02,Canned Goods,Potatoes,5.0,4.15,20.75,4.15,16.6,159,16.6,2024-03
5933,GreenGrocer Plaza,2024-03-02,Dairy,Onions,2.0,7.01,14.02,2.0,12.02,482,12.02,2024-03
9079,SuperSave Central,2023-11-28,Snacks & Candy,Potatoes,5.0,21.96,109.8,4.07,105.73,290,105.73,2023-11
2036,QuickStop Market,2023-12-14,Snacks & Candy,Rice,3.0,25.19,75.57,0.0,75.57,18,75.57,2023-12
8121,Corner Grocery,2024-03-08,Produce,Pasta,2.0,22.89,45.78,3.0,42.78,406,42.78,2024-03
7899,FamilyFood Express,2024-03-26,Canned Goods,Salmon,4.0,15.91,63.64,2.7,60.94,439,60.94,2024-03
8933,GreenGrocer Plaza,2025-04-05,Snacks & Candy,Eggs,1.0,5.69,5.69,1.14,4.55,383,4.55,2025-04
2260,FamilyFood Express,2024-05-13,Beverages,Chicken Breast,1.0,26.67,26.67,0.0,26.67,253,26.67,2024-05
5123,ValuePlus Market,2024-02-14,Beverages,Eggs,5.0,13.12,65.6,2.74,62.86,4,62.86,2024-02
9123,QuickStop Market,2024-11-10,Health & Wellness,Pasta,5.0,10.34,51.7,3.6,48.1,455,48.1,2024-11
4203,SuperSave Central,2024-07-27,Frozen Foods,Carrots,2.0,24.27,48.54,3.42,45.12,487,45.12,2024-07
2752,City Fresh Store,2023-11-20,Beverages,Yogurt,3.0,27.88,83.64,16.73,66.91,368,66.91,2023-11
5991,ValuePlus Market,2023-08-12,Beverages,Bananas,3.0,13.06,39.18,4.97,34.21,76,34.21,2023-08
7483,FreshMart Downtown,2024-04-21,Frozen Foods,Yogurt,2.0,21.12,42.24,6.34,35.9,275,35.9,2024-04
7224,GreenGrocer Plaza,2025-04-22,Produce,Salmon,5.0,5.53,27.65,4.15,23.5,179,23.5,2025-04
6399,Unknown,2024-07-13,Bakery,Pasta,3.0,24.79,74.37,3.92,70.45,444,70.45,2024-07
6484,MegaMart Westside,2024-07-06,Household Items,Tomatoes,3.0,17.26,51.78,3.37,48.41,328,48.41,2024-07
3230,GreenGrocer Plaza,2024-03-27,Bakery,Pasta,2.0,8.62,17.24,3.35,13.89,52,13.89,2024-03
6253,Unknown,2024-11-17,Canned Goods,Pasta,5.0,20.38,101.9,20.38,81.52,242,81.52,2024-11
4290,FreshMart Downtown,2024-08-13,Bakery,Yogurt,1.0,27.95,27.95,5.59,22.36,314,22.36,2024-08
6147,SuperSave Central,2023-12-22,Beverages,Bananas,3.0,3.25,9.75,1.95,7.8,496,7.8,2023-12
7524,ValuePlus Market,2024-04-10,Beverages,Cheese,4.0,10.48,41.92,8.38,33.54,256,33.54,2024-04
5775,ValuePlus Market,2025-02-27,Snacks & Candy,Tomatoes,4.0,21.47,85.88,2.27,83.61,181,83.61,2025-02
9044,GreenGrocer Plaza,2024-10-27,Household Items,Yogurt,2.0,28.41,56.82,0.0,56.82,426,56.82,2024-10
4971,SuperSave Central,2024-04-16,Snacks & Candy,Onions,4.0,15.2,60.8,0.0,60.8,403,60.8,2024-04
7161,GreenGrocer Plaza,2024-03-11,Personal Care,Cheese,3.0,6.15,18.45,1.84,16.61,443,16.61,2024-03
7437,MegaMart Westside,2024-05-16,Snacks & Candy,Yogurt,5.0,17.22,86.1,8.61,77.49,471,77.49,2024-05
2865,MegaMart Westside,2025-07-30,Meat & Seafood,Bananas,2.0,13.81,27.62,3.34,24.28,269,24.28,2025-07
4273,MegaMart Westside,2024-11-08,Dairy,Orange Juice,3.0,15.57,46.71,3.59,43.12,6,43.12,2024-11
9939,City Fresh Store,2023-12-24,Snacks & Candy,Milk,3.0,8.94,26.82,0.0,26.82,29,26.82,2023-12
1440,City Fresh Store,2025-02-21,Household Items,Salmon,4.0,6.03,24.12,2.48,21.64,383,21.64,2025-02
8563,SuperSave Central,2025-02-07,Meat & Seafood,Eggs,1.0,13.16,13.16,2.77,10.39,433,10.39,2025-02
4434,FreshMart Downtown,2024-07-12,Canned Goods,Chicken Breast,5.0,9.04,45.2,0.0,45.2,436,45.2,2024-07
5773,FreshMart Downtown,2025-05-13,Canned Goods,Cereal,2.0,27.26,54.52,1.06,53.46,300,53.46,2025-05
2133,Corner Grocery,2025-05-04,Snacks & Candy,Milk,1.0,6.59,6.59,0.0,6.59,389,6.59,2025-05
7703,QuickStop Market,2025-01-10,Dairy,Apples,4.0,2.28,9.12,0.0,9.12,311,9.12,2025-01
9180,ValuePlus Market,2023-11-23,Snacks & Candy,Apples,1.0,10.01,10.01,2.37,7.64,287,7.64,2023-11
5961,GreenGrocer Plaza,2024-02-10,Household Items,Salmon,1.0,4.36,4.36,0.0,4.36,46,4.36,2024-02
5139,GreenGrocer Plaza,2024-12-30,Meat & Seafood,Cereal,5.0,19.16,95.8,1.87,93.93,10,93.93,2024-12
3525,MegaMart Westside,2025-02-12,Beverages,Bread,2.0,9.92,19.84,0.0,19.84,348,19.84,2025-02
7932,SuperSave Central,2025-04-10,Frozen Foods,Milk,4.0,21.46,85.84,17.17,68.67,91,68.67,2025-04
7176,MegaMart Westside,2023-10-03,Snacks & Candy,Ground Beef,2.0,8.9,17.8,2.67,15.13,102,15.13,2023-10
8357,QuickStop Market,2024-11-13,Beverages,Pasta,1.0,15.2,15.2,2.28,12.92,296,12.92,2024-11
8851,ValuePlus Market,2024-11-01,Beverages,Apples,1.0,28.53,28.53,5.71,22.82,299,22.82,2024-11
7566,ValuePlus Market,2024-09-25,Household Items,Yogurt,4.0,11.05,44.2,8.84,35.36,415,35.36,2024-09
9300,MegaMart Westside,2025-07-24,Personal Care,Onions,3.0,3.62,10.86,1.63,9.23,395,9.23,2025-07
7853,FamilyFood Express,2024-10-02,Beverages,Pasta,1.0,27.73,27.73,2.77,24.96,264,24.96,2024-10
1602,SuperSave Central,2025-04-12,Beverages,Cereal,3.0,17.34,52.02,7.8,44.22,337,44.22,2025-04
6890,GreenGrocer Plaza,2025-02-01,Health & Wellness,Orange Juice,1.0,5.59,5.59,0.84,4.75,243,4.75,2025-02
9796,GreenGrocer Plaza,2024-11-10,Meat & Seafood,Orange Juice,3.0,5.71,17.13,2.76,14.37,279,14.37,2024-11
2392,City Fresh Store,2023-10-30,Household Items,Cheese,4.0,14.72,58.88,0.0,58.88,124,58.88,2023-10
5067,MegaMart Westside,2024-12-29,Household Items,Cereal,4.0,20.67,82.68,16.54,66.14,153,66.14,2024-12
6816,ValuePlus Market,2023-12-14,Dairy,Cheese,4.0,23.44,93.76,1.11,92.65,488,92.65,2023-12
1725,Unknown,2024-10-17,Meat & Seafood,Rice,5.0,28.98,144.9,4.01,140.89,482,140.89,2024-10
7547,SuperSave Central,2025-03-13,Health & Wellness,Cereal,1.0,29.13,29.13,4.37,24.76,158,24.76,2025-03
6432,City Fresh Store,2025-04-16,Snacks & Candy,Apples,4.0,1.01,4.04,0.81,3.23,75,3.23,2025-04
8052,QuickStop Market,2023-10-28,Frozen Foods,Bread,2.0,7.84,15.68,3.9,11.78,104,11.78,2023-10
1172,SuperSave Central,2023-10-22,Health & Wellness,Onions,3.0,1.13,3.39,2.88,0.51,81,0.51,2023-10
5239,Corner Grocery,2024-01-26,Bakery,Potatoes,4.0,25.1,100.4,2.55,97.85,361,97.85,2024-01
9366,MegaMart Westside,2025-03-09,Meat & Seafood,Tomatoes,3.0,27.03,81.09,2.58,78.51,419,78.51,2025-03
9499,GreenGrocer Plaza,2024-10-13,Canned Goods,Potatoes,5.0,1.77,8.85,1.77,7.08,453,7.08,2024-10
4621,MegaMart Westside,2024-07-18,Canned Goods,Cereal,5.0,24.86,124.3,3.58,120.72,312,120.72,2024-07
7129,SuperSave Central,2024-06-05,Beverages,Yogurt,1.0,7.12,7.12,1.07,6.05,222,6.05,2024-06
8586,Corner Grocery,2025-03-28,Health & Wellness,Apples,4.0,5.36,21.44,0.0,21.44,159,21.44,2025-03
9199,City Fresh Store,2023-12-02,Produce,Pasta,4.0,6.2,24.8,2.48,22.32,203,22.32,2023-12
6651,GreenGrocer Plaza,2023-08-26,Canned Goods,Chicken Breast,4.0,24.29,97.16,14.57,82.59,6,82.59,2023-08
8909,SuperSave Central,2023-10-27,Household Items,Carrots,4.0,20.89,83.56,0.0,83.56,5,83.56,2023-10
5840,Corner Grocery,2024-06-25,Snacks & Candy,Milk,3.0,13.31,39.93,4.23,35.7,379,35.7,2024-06
2406,City Fresh Store,2023-11-05,Personal Care,Orange Juice,4.0,21.64,86.56,4.14,82.42,432,82.42,2023-11
3321,Corner Grocery,2024-05-03,Personal Care,Tomatoes,1.0,5.35,5.35,1.07,4.28,172,4.28,2024-05
6110,ValuePlus Market,2024-04-29,Household Items,Salmon,4.0,2.4,9.6,4.47,5.13,144,5.13,2024-04
8460,City Fresh Store,2025-04-07,Canned Goods,Milk,5.0,20.9,104.5,15.67,88.83,129,88.83,2025-04
4389,QuickStop Market,2024-09-14,Produce,Onions,3.0,6.17,18.51,2.79,15.72,182,15.72,2024-09
8912,QuickStop Market,2024-05-03,Health & Wellness,Milk,5.0,4.23,21.15,3.95,17.2,374,17.2,2024-05
8801,FamilyFood Express,2023-10-21,Meat & Seafood,Bread,5.0,3.73,18.65,0.0,18.65,372,18.65,2023-10
8178,City Fresh Store,2025-02-17,Snacks & Candy,Pasta,3.0,29.17,87.51,0.0,87.51,352,87.51,2025-02
8412,Unknown,2024-04-10,Household Items,Salmon,1.0,3.21,3.21,0.64,2.57,190,2.57,2024-04
2100,GreenGrocer Plaza,2024-03-27,Snacks & Candy,Carrots,1.0,10.79,10.79,1.08,9.71,326,9.71,2024-03
1732,Corner Grocery,2025-04-27,Produce,Apples,3.0,21.92,65.76,6.58,59.18,380,59.18,2025-04
2885,GreenGrocer Plaza,2023-08-24,Bakery,Pasta,3.0,18.84,56.52,0.0,56.52,276,56.52,2023-08
6620,FreshMart Downtown,2024-12-22,Canned Goods,Potatoes,2.0,23.05,46.1,0.0,46.1,223,46.1,2024-12
2791,SuperSave Central,2025-01-13,Frozen Foods,Carrots,1.0,18.52,18.52,0.0,18.52,465,18.52,2025-01
3692,QuickStop Market,2025-07-29,Frozen Foods,Bananas,4.0,7.0,28.0,0.0,28.0,400,28.0,2025-07
4996,SuperSave Central,2024-09-10,Frozen Foods,Pasta,4.0,18.36,73.44,1.89,71.55,499,71.55,2024-09
3858,Unknown,2024-10-08,Canned Goods,Ground Beef,1.0,18.72,18.72,2.68,16.04,372,16.04,2024-10
3623,MegaMart Westside,2024-04-20,Personal Care,Tomatoes,4.0,27.96,111.84,16.78,95.06,6,95.06,2024-04
7985,MegaMart Westside,2024-07-30,Canned Goods,Salmon,2.0,14.39,28.78,5.76,23.02,380,23.02,2024-07
4798,ValuePlus Market,2025-04-17,Meat & Seafood,Tomatoes,3.0,12.68,38.04,0.0,38.04,338,38.04,2025-04
7636,City Fresh Store,2024-12-08,Personal Care,Orange Juice,1.0,7.01,7.01,1.05,5.96,271,5.96,2024-12
4022,QuickStop Market,2023-12-29,Canned Goods,Salmon,4.0,1.85,7.4,2.41,4.99,319,4.99,2023-12
8080,Corner Grocery,2024-06-09,Snacks & Candy,Bananas,3.0,17.13,51.39,5.14,46.25,251,46.25,2024-06
1478,ValuePlus Market,2025-03-01,Meat & Seafood,Tomatoes,5.0,28.51,142.55,14.26,128.29,63,128.29,2025-03
4232,FamilyFood Express,2024-07-21,Bakery,Chicken Breast,5.0,9.38,46.9,0.0,46.9,442,46.9,2024-07
8037,Corner Grocery,2024-06-04,Personal Care,Cheese,3.0,22.78,68.34,10.25,58.09,214,58.09,2024-06
1072,MegaMart Westside,2025-02-04,Health & Wellness,Chicken Breast,3.0,15.56,46.68,9.34,37.34,272,37.34,2025-02
4519,Corner Grocery,2024-01-13,Beverages,Salmon,3.0,24.95,74.85,14.97,59.88,230,59.88,2024-01
5560,Corner Grocery,2025-03-13,Frozen Foods,Bananas,5.0,25.06,125.3,0.0,125.3,390,125.3,2025-03
2025,SuperSave Central,2024-10-28,Health & Wellness,Chicken Breast,4.0,17.81,71.24,7.12,64.12,214,64.12,2024-10
2667,FamilyFood Express,2025-04-18,Health & Wellness,Bananas,5.0,7.49,37.45,3.28,34.17,312,34.17,2025-04
9796,Corner Grocery,2023-12-30,Produce,Cereal,5.0,8.24,41.2,0.0,41.2,291,41.2,2023-12
6993,GreenGrocer Plaza,2024-04-16,Canned Goods,Bananas,5.0,26.61,133.05,3.05,130.0,334,130.0,2024-04
4228,FamilyFood Express,2024-07-27,Meat & Seafood,Salmon,3.0,21.96,65.88,6.59,59.29,122,59.29,2024-07
2867,FamilyFood Express,2024-02-26,Canned Goods,Eggs,3.0,2.87,8.61,2.84,5.77,15,5.77,2024-02
9019,FamilyFood Express,2024-09-19,Health & Wellness,Salmon,2.0,24.1,48.2,3.57,44.63,498,44.63,2024-09
6134,MegaMart Westside,2024-11-12,Meat & Seafood,Ground Beef,4.0,21.93,87.72,0.0,87.72,35,87.72,2024-11
7367,FreshMart Downtown,2024-11-23,Health & Wellness,Cheese,5.0,29.86,149.3,4.13,145.17,441,145.17,2024-11
7431,QuickStop Market,2024-11-04,Personal Care,Chicken Breast,5.0,19.76,98.8,9.88,88.92,273,88.92,2024-11
2871,City Fresh Store,2024-05-03,Produce,Rice,4.0,25.01,100.04,15.01,85.03,371,85.03,2024-05
6766,Corner Grocery,2025-05-24,Personal Care,Salmon,4.0,23.83,95.32,14.3,81.02,53,81.02,2025-05
8501,GreenGrocer Plaza,2024-11-28,Meat & Seafood,Orange Juice,4.0,20.03,80.12,8.01,72.11,72,72.11,2024-11
3826,FamilyFood Express,2025-04-30,Frozen Foods,Chicken Breast,3.0,19.61,58.83,0.0,58.83,37,58.83,2025-04
5873,City Fresh Store,2025-07-20,Bakery,Pasta,3.0,9.55,28.65,2.87,25.78,227,25.78,2025-07
2388,QuickStop Market,2025-01-10,Household Items,Pasta,5.0,2.03,10.15,2.15,8.0,71,8.0,2025-01
3194,FamilyFood Express,2024-04-06,Canned Goods,Orange Juice,3.0,9.88,29.64,3.54,26.1,366,26.1,2024-04
2931,City Fresh Store,2024-02-08,Beverages,Rice,2.0,22.56,45.12,9.02,36.1,355,36.1,2024-02
6003,QuickStop Market,2023-11-05,Snacks & Candy,Pasta,2.0,1.8,3.6,0.72,2.88,108,2.88,2023-11
3999,FreshMart Downtown,2024-05-22,Frozen Foods,Orange Juice,5.0,22.61,113.05,11.3,101.75,264,101.75,2024-05
3316,SuperSave Central,2024-09-06,Canned Goods,Eggs,5.0,25.72,128.6,12.86,115.74,160,115.74,2024-09
7364,City Fresh Store,2024-06-26,Health & Wellness,Apples,5.0,14.97,74.85,3.67,71.18,247,71.18,2024-06
3258,GreenGrocer Plaza,2024-10-26,Canned Goods,Ground Beef,3.0,6.98,20.94,4.11,16.83,76,16.83,2024-10
7286,GreenGrocer Plaza,2024-06-30,Health & Wellness,Yogurt,3.0,15.45,46.35,0.0,46.35,291,46.35,2024-06
4043,ValuePlus Market,2024-08-19,Bakery,Yogurt,3.0,20.25,60.75,9.11,51.64,204,51.64,2024-08
9804,ValuePlus Market,2025-01-26,Dairy,Pasta,5.0,28.88,144.4,2.79,141.61,433,141.61,2025-01
3838,ValuePlus Market,2024-10-11,Bakery,Ground Beef,3.0,24.11,72.33,14.47,57.86,93,57.86,2024-10
3733,City Fresh Store,2024-08-21,Meat & Seafood,Milk,5.0,8.7,43.5,0.0,43.5,142,43.5,2024-08
5732,FamilyFood Express,2023-11-23,Dairy,Eggs,5.0,9.77,48.85,9.77,39.08,106,39.08,2023-11
4065,City Fresh Store,2024-04-07,Beverages,Chicken Breast,5.0,26.56,132.8,0.0,132.8,26,132.8,2024-04
8389,GreenGrocer Plaza,2024-11-30,Bakery,Potatoes,1.0,13.81,13.81,3.17,10.64,243,10.64,2024-11
1878,FamilyFood Express,2025-06-09,Household Items,Potatoes,3.0,17.5,52.5,3.88,48.62,297,48.62,2025-06
6882,City Fresh Store,2023-08-14,Health & Wellness,Yogurt,5.0,24.36,121.8,2.01,119.79,314,119.79,2023-08
8939,Corner Grocery,2023-11-21,Household Items,Pasta,4.0,19.29,77.16,2.14,75.02,168,75.02,2023-11
4196,QuickStop Market,2025-05-01,Frozen Foods,Onions,2.0,10.88,21.76,0.0,21.76,347,21.76,2025-05
7290,City Fresh Store,2024-10-16,Dairy,Apples,4.0,1.18,4.72,0.47,4.25,457,4.25,2024-10
9281,SuperSave Central,2024-12-26,Meat & Seafood,Bread,4.0,20.51,82.04,12.31,69.73,48,69.73,2024-12
9109,ValuePlus Market,2024-06-19,Meat & Seafood,Yogurt,1.0,23.11,23.11,2.22,20.89,109,20.89,2024-06
9056,ValuePlus Market,2024-06-24,Beverages,Chicken Breast,3.0,27.89,83.67,12.55,71.12,107,71.12,2024-06
8272,SuperSave Central,2024-08-20,Bakery,Tomatoes,2.0,25.71,51.42,7.71,43.71,312,43.71,2024-08
3740,ValuePlus Market,2023-10-10,Beverages,Cheese,3.0,7.62,22.86,3.43,19.43,134,19.43,2023-10
1505,MegaMart Westside,2025-04-16,Meat & Seafood,Rice,3.0,22.06,66.18,6.62,59.56,424,59.56,2025-04
4613,QuickStop Market,2024-03-20,Snacks & Candy,Tomatoes,4.0,1.15,4.6,4.87,-0.27,481,0.0,2024-03
1535,MegaMart Westside,2024-03-07,Health & Wellness,Eggs,4.0,23.23,92.92,18.58,74.34,9,74.34,2024-03
4683,QuickStop Market,2024-09-27,Frozen Foods,Orange Juice,1.0,10.32,10.32,1.55,8.77,404,8.77,2024-09
5729,ValuePlus Market,2023-12-15,Personal Care,Yogurt,2.0,18.9,37.8,1.3,36.5,225,36.5,2023-12
8492,SuperSave Central,2024-10-19,Canned Goods,Potatoes,5.0,14.62,73.1,0.0,73.1,497,73.1,2024-10
9115,Corner Grocery,2024-10-06,Beverages,Ground Beef,3.0,29.61,88.83,1.41,87.42,300,87.42,2024-10
9369,MegaMart Westside,2023-11-02,Frozen Foods,Onions,3.0,13.7,41.1,4.11,36.99,145,36.99,2023-11
2871,SuperSave Central,2024-03-02,Dairy,Cereal,4.0,24.9,99.6,2.2,97.4,447,97.4,2024-03
9898,FamilyFood Express,2025-05-07,Personal Care,Bread,4.0,8.1,32.4,3.12,29.28,293,29.28,2025-05
7010,QuickStop Market,2024-10-01,Produce,Eggs,1.0,26.24,26.24,3.94,22.3,358,22.3,2024-10
1681,City Fresh Store,2025-03-19,Bakery,Apples,3.0,14.57,43.71,6.56,37.15,235,37.15,2025-03
8231,FamilyFood Express,2024-10-04,Health & Wellness,Pasta,3.0,18.49,55.47,11.09,44.38,477,44.38,2024-10
4580,GreenGrocer Plaza,2024-07-02,Health & Wellness,Cheese,4.0,12.48,49.92,1.24,48.68,249,48.68,2024-07
2677,ValuePlus Market,2025-02-28,Canned Goods,Bananas,5.0,13.67,68.35,2.97,65.38,16,65.38,2025-02
5055,MegaMart Westside,2024-03-25,Health & Wellness,Bread,1.0,17.38,17.38,1.63,15.75,498,15.75,2024-03
1528,ValuePlus Market,2024-07-21,Dairy,Salmon,5.0,19.85,99.25,0.0,99.25,97,99.25,2024-07
5305,Corner Grocery,2024-05-03,Frozen Foods,Salmon,4.0,26.78,107.12,0.0,107.12,378,107.12,2024-05
2425,MegaMart Westside,2024-07-13,Dairy,Apples,5.0,10.84,54.2,2.61,51.59,270,51.59,2024-07
2923,QuickStop Market,2025-03-31,Produce,Tomatoes,1.0,1.24,1.24,0.25,0.99,165,0.99,2025-03
4882,QuickStop Market,2024-01-17,Bakery,Cereal,5.0,14.26,71.3,4.7,66.6,340,66.6,2024-01
6744,SuperSave Central,2025-06-05,Bakery,Eggs,2.0,9.94,19.88,3.41,16.47,51,16.47,2025-06
8015,FreshMart Downtown,2023-12-13,Meat & Seafood,Onions,3.0,28.68,86.04,17.21,68.83,167,68.83,2023-12
3281,FamilyFood Express,2025-04-07,Bakery,Rice,2.0,13.29,26.58,5.32,21.26,138,21.26,2025-04
4385,MegaMart Westside,2025-04-29,Produce,Eggs,4.0,4.56,18.24,2.78,15.46,485,15.46,2025-04
